"Product ID [Non Editable]","Variant ID [Non Editable]","Product Type [Non Editable]","Product Page","Product URL","Title","Description","SKU","Option Name 1","Option Value 1","Option Name 2","Option Value 2","Option Name 3","Option Value 3","Option Name 4","Option Value 4","Option Name 5","Option Value 5","Option Name 6","Option Value 6","Price","Sale Price","On Sale","Stock","Categories","Tags","Weight","Length","Width","Height","Visible","Hosted Image URLs"
"","b8eff291-85ab-46ca-aee0-c908d4e301bc","","","","","","SQ7710783","Table top finish","Elm","Size","10-12 seater | 3000 x 1200 x 770mm","","","","","","","","","4264.00","0.00","No","1","","","0.0","0.0","0.0","0.0","",""
"","ffc0f52c-d80b-4b94-b989-57eac1f21188","","","","","","SQ4201715","Table top finish","Walnut","Size","4-6 seater | 1800 x 900 x 770mm","","","","","","","","","3302.00","0.00","No","1","","","0.0","0.0","0.0","0.0","",""
"","8d7e3a84-b946-4fcc-b208-8290831f9cab","","","","","","SQ3244405","Table top finish","Walnut","Size","6-8 seater | 2200 x 1100 x 770mm","","","","","","","","","3475.00","0.00","No","1","","","0.0","0.0","0.0","0.0","",""
"","0a5e0a04-d562-47b3-98a1-c6a7f47b29a8","","","","","","SQ4614057","Table top finish","Walnut","Size","10-12 seater | 3000 x 1200 x 770mm","","","","","","","","","4407.00","0.00","No","1","","","0.0","0.0","0.0","0.0","",""
"","8d0984b0-08b2-4e85-94e9-4fae4355b78c","","","","","","SQ1254307","Table top finish","Oak","Size","4-6 seater | 1800 x 900 x 770mm","","","","","","","","","2840.00","0.00","No","1","","","0.0","0.0","0.0","0.0","",""
"","fb240f25-918c-40d5-a1a0-ce9959d0a385","","","","","","SQ7360735","Table top finish","Oak","Size","6-8 seater | 2200 x 1100 x 770mm","","","","","","","","","3028.00","0.00","No","1","","","0.0","0.0","0.0","0.0","",""
"","5082f82e-e385-42fd-8939-74a4d58fb27b","","","","","","SQ5681686","Table top finish","Oak","Size","10-12 seater | 3000 x 1200 x 770mm","","","","","","","","","3838.00","0.00","No","1","","","0.0","0.0","0.0","0.0","",""
"619293713156d70bb1900bc9","c3285566-a18d-41e2-ba5d-28d99333f5a1","PHYSICAL","all","lanndreth-special-edition","LANNDRETH","<p class="""">Take your office space to the next level with our Lanndreth design. A slim waterfall elm design, the natural wood flow is supported by a set of mid-century kardex industrial drawers.</p><p class="""">With plenty of space for a screen, laptop and obligatory desk top plant, we’ve built in a nifty hidden shelf, ideal for slotting in notepads or even keyboards.</p><p class="""">Size: L 1600 x W 600 x H 750mm</p>","LanndrethSpecialEdition","","","","","","","","","","","","","1575.00","0.00","No","1","/desks/lanndreth","Elm top, Special edition","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1636995990172-AI0NQM2HCFKHASYRTRV8/DSC_3175.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1636997085674-HTMWDXQC7PQYAZFNYQ30/DSC_3181.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1636995992020-1RK0UB3PSCWUYN8HLHBG/DSC_3179.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1636487360036-W8S0JNUB4171J7CHAPTO/DSC_3069.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1636997085208-S3KT0BXZIL6JBGLDHMZZ/DSC_3171.jpg"
"61937ccab7f3fe4b3b2ea365","37251ee9-adf8-42dc-b821-e5f95bcb4bb6","PHYSICAL","all","merryn-walnut","MERRYN","<p class="""" style=""white-space:pre-wrap;"">A modern kitchen or dining table, our Merryn range is sleek and contemporary.</p><p class="""" style=""white-space:pre-wrap;"">A steel metal frame, with Y shape legs <em>(60 x 60mm)</em>, can be finished in a range of customisable Farrow and Ball paint tones to match your interior. Perfectly paired with a highly polished deep walnut wood top. </p>","MerrynWalnut1001","","","","","","","","","","","","","0.00","0.00","No","1","/dining-tables/merryn","Walnut top, Metal frame","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1637055719912-XQGUVEGAOL7EDULAB2TG/DSC_2531.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1637056774518-S74EA5PHU5W76J789X8E/DSC_2564.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1637055712439-RSXPJHK3IUCC700PK106/DSC_2583.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1637055720988-NATAPB4UP0F73IPN6OQG/DSC_2589.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1637056110839-P1OX4ZP7MVZ0K3GWE3O3/DSC_2540.jpg"
"61938702c465684f9cd0e8b7","6b44e179-3a23-4301-b874-d16defb51398","PHYSICAL","all","tregithey-walnut","TREGITHEY","<p class="""" style=""white-space:pre-wrap;"">A repurposed cast iron frame forms the base for the Tregithey table which would make an excellent kitchen table and dining table. The table top is polished walnut with a live wainy edge, soft and natural against the industrial metal.</p><p class="""" style=""white-space:pre-wrap;"">Handcrafted, this table range is a perfect example of utility meets beauty.</p>","TregitheyWalnut","","","","","","","","","","","","","0.00","0.00","No","1","/dining-tables/tregithey","Walnut top, Metal frame, Made to order","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1637061963032-N8JX7SKHK30PT1O0C2O5/DSC_2678.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1637061959921-DH1J0WV51VTAMPJBSPRT/DSC_2687.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1637061962301-2E1GANTT1C0C3O7ZC7II/DSC_2698.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1637062209723-GOK8IVXOJXJOR2TAT2WE/DSC_2668.jpg"
"61939883c2454c4cdf4ed848","798bd54a-63cb-4b16-bce5-5779ae911f65","PHYSICAL","all","lansallos-lr9ma-szpme","LANSALLOS","<p class="""" style=""white-space:pre-wrap;"">The versatile Lansallos design makes this range of modern tables perfect for dining rooms, kitchens and offices. With a heard-wearing chestnut or oak top, the contemporary clash of materials makes this a unique yet functional piece. </p><p class="""" style=""white-space:pre-wrap;"">The metal frame of the table can be arranged in an array of designs, depending on your preference and finish, plus the legs can also be customised to match your home, with a range of Farrow &amp; Ball paint colours. </p>","Lansallos1001","Table top finish","Oak","Table top thickness","25mm","Finish","Live wainy edge","Size","4-6 seater | 1800 x 900 x 770mm","","","","","2305.00","0.00","No","Unlimited","/dining-tables/lansallos","chestnut top, Oak top, metal frame, Customise","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1637062843093-BXDCLZWFCHFTXWG477B4/DSC_2644.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1637062843656-BU2R5TGMDIHM0EZYAHIR/DSC_2639.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1637062845702-PNQ9CU2GEZ87Y2S99K1K/DSC_2636.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1637063158393-9YK5TPA19JS0VZFY077I/DSC_2633.jpg"
"","05a7a624-ecfd-4272-9d89-dee105b54995","","","","","","Lansallos1002","Table top finish","Oak","Table top thickness","25mm","Finish","Live wainy edge","Size","6-8 seater | 2200 x 1100 x 770mm","","","","","2425.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","2bf4c228-180f-4a0b-bf2f-fa94b86c1f97","","","","","","Lansallos1003","Table top finish","Oak","Table top thickness","25mm","Finish","Straight edge","Size","4-6 seater | 1800 x 900 x 770mm","","","","","2305.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","f7144dff-b9cc-487a-a7d1-937af22e223f","","","","","","Lansallos1004","Table top finish","Oak","Table top thickness","25mm","Finish","Straight edge","Size","6-8 seater | 2200 x 1100 x 770mm","","","","","2425.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","5d223ac1-d0e8-4e4e-8bc0-8db413ed3a7b","","","","","","Lansallos1005","Table top finish","Oak","Table top thickness","25mm","Finish","Straight edge burnt","Size","4-6 seater | 1800 x 900 x 770mm","","","","","2305.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","55fadd91-6f5b-4e86-8f09-7e4ffe475fbd","","","","","","Lansallos1006","Table top finish","Oak","Table top thickness","25mm","Finish","Straight edge burnt","Size","6-8 seater | 2200 x 1100 x 770mm","","","","","2425.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","ff4c4077-bbc0-4ed7-a35e-6e5b0597bae6","","","","","","Lansallos1007","Table top finish","Oak","Table top thickness","40mm","Finish","Live wainy edge","Size","4-6 seater | 1800 x 900 x 770mm","","","","","2431.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","ca8c1c47-7b40-4e45-9366-83d51f11657a","","","","","","Lansallos1008","Table top finish","Oak","Table top thickness","40mm","Finish","Live wainy edge","Size","6-8 seater | 2200 x 1100 x 770mm","","","","","2620.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","c449f8f8-2e7f-41d7-bec5-91e6cc0ed6df","","","","","","Lansallos1009","Table top finish","Oak","Table top thickness","40mm","Finish","Straight edge","Size","4-6 seater | 1800 x 900 x 770mm","","","","","2431.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","cb28cbd7-da28-4297-8665-2e5776533e21","","","","","","Lansallos1010","Table top finish","Oak","Table top thickness","40mm","Finish","Straight edge","Size","6-8 seater | 2200 x 1100 x 770mm","","","","","2620.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","b924bfa2-739c-4f47-8850-6bac7f947271","","","","","","Lansallos1011","Table top finish","Oak","Table top thickness","40mm","Finish","Straight edge burnt","Size","4-6 seater | 1800 x 900 x 770mm","","","","","2431.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","b0929046-47d0-42ba-a6c6-a368bddd868d","","","","","","Lansallos1012","Table top finish","Oak","Table top thickness","40mm","Finish","Straight edge burnt","Size","6-8 seater | 2200 x 1100 x 770mm","","","","","2620.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","78bca64b-5265-4233-bf11-29a9f3be06d3","","","","","","Lansallos1013","Table top finish","Oak","Table top thickness","52mm","Finish","Live wainy edge","Size","4-6 seater | 1800 x 900 x 770mm","","","","","2565.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","7ca3f8bf-58c3-48ef-b5cc-dd1fdb6d7cc9","","","","","","Lansallos1014","Table top finish","Oak","Table top thickness","52mm","Finish","Live wainy edge","Size","6-8 seater | 2200 x 1100 x 770mm","","","","","2838.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","8f281986-913f-474c-861a-421bf49d83c9","","","","","","Lansallos1015","Table top finish","Oak","Table top thickness","52mm","Finish","Straight edge","Size","4-6 seater | 1800 x 900 x 770mm","","","","","2565.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","0bef6d43-3c38-4ee0-9c6b-42d1f310d7c5","","","","","","Lansallos1016","Table top finish","Oak","Table top thickness","52mm","Finish","Straight edge","Size","6-8 seater | 2200 x 1100 x 770mm","","","","","2838.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","0d0ad545-3cc1-47d1-812f-51f672b2a76a","","","","","","Lansallos1017","Table top finish","Slate","Table top thickness","25mm","Finish","Straight edge","Size","4-6 seater | 1800 x 900 x 770mm","","","","","2057.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","6955e58c-5cfe-4b79-8629-1dcb422c5337","","","","","","Lansallos1018","Table top finish","Slate","Table top thickness","25mm","Finish","Straight edge","Size","6-8 seater | 2200 x 1100 x 770mm","","","","","2675.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","1598783d-a293-4e0b-9fb7-e56cc9f090a3","","","","","","Lansallos1019","Table top finish","Chestnut","Table top thickness","25mm","Finish","Live wainy edge","Size","4-6 seater | 1800 x 900 x 770mm","","","","","2305.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","70ebe4da-7f7f-44a7-9535-aaeaf9490b1d","","","","","","Lansallos1020","Table top finish","Chestnut","Table top thickness","25mm","Finish","Live wainy edge","Size","6-8 seater | 2200 x 1100 x 770mm","","","","","2425.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","e82eeea0-f0ea-4d85-ae65-cd5970084d29","","","","","","Lansallos1021","Table top finish","Chestnut","Table top thickness","25mm","Finish","Straight edge","Size","4-6 seater | 1800 x 900 x 770mm","","","","","2305.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","093a5233-7d52-4a29-9375-6dc30c6c8a97","","","","","","Lansallos1022","Table top finish","Chestnut","Table top thickness","25mm","Finish","Straight edge","Size","6-8 seater | 2200 x 1100 x 770mm","","","","","2425.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","9496fb9f-c0b9-4bcd-a946-93ebed1c4b1a","","","","","","Lansallos1023","Table top finish","Chestnut","Table top thickness","25mm","Finish","Straight edge burnt","Size","4-6 seater | 1800 x 900 x 770mm","","","","","2305.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","1926eafc-6578-4601-b91c-a7ccf9b2ac78","","","","","","Lansallos1024","Table top finish","Chestnut","Table top thickness","25mm","Finish","Straight edge burnt","Size","6-8 seater | 2200 x 1100 x 770mm","","","","","2425.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","fd260367-26b9-4438-b36d-50f3cb05ae11","","","","","","Lansallos1025","Table top finish","Chestnut","Table top thickness","40mm","Finish","Live wainy edge","Size","4-6 seater | 1800 x 900 x 770mm","","","","","2431.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","9eeb2f85-ee39-42a7-b086-7870b572244e","","","","","","Lansallos1026","Table top finish","Chestnut","Table top thickness","40mm","Finish","Live wainy edge","Size","6-8 seater | 2200 x 1100 x 770mm","","","","","2620.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","ce4b4b8c-0a74-429e-9ded-0efe84a72d55","","","","","","Lansallos1027","Table top finish","Chestnut","Table top thickness","40mm","Finish","Straight edge","Size","4-6 seater | 1800 x 900 x 770mm","","","","","2431.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","498ac748-957e-437c-b274-a0117e61b35e","","","","","","Lansallos1028","Table top finish","Chestnut","Table top thickness","40mm","Finish","Straight edge","Size","6-8 seater | 2200 x 1100 x 770mm","","","","","2620.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","bc373595-354d-43b8-9a06-4a47e2e20e4d","","","","","","Lansallos1029","Table top finish","Chestnut","Table top thickness","40mm","Finish","Straight edge burnt","Size","4-6 seater | 1800 x 900 x 770mm","","","","","2431.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","a51decaf-9722-406b-933d-fe3adc31cd6b","","","","","","Lansallos1030","Table top finish","Chestnut","Table top thickness","40mm","Finish","Straight edge burnt","Size","6-8 seater | 2200 x 1100 x 770mm","","","","","2620.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","ae124f44-5652-41da-b774-0d2d3cb5c4ab","","","","","","Lansallos1031","Table top finish","Chestnut","Table top thickness","52mm","Finish","Live wainy edge","Size","4-6 seater | 1800 x 900 x 770mm","","","","","2565.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","6957539f-c5a8-4b1c-8a8e-b0368721c267","","","","","","Lansallos1032","Table top finish","Chestnut","Table top thickness","52mm","Finish","Live wainy edge","Size","6-8 seater | 2200 x 1100 x 770mm","","","","","2838.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","64e91d01-d589-4c91-95ca-88485d8f7bca","","","","","","Lansallos1033","Table top finish","Chestnut","Table top thickness","52mm","Finish","Straight edge","Size","4-6 seater | 1800 x 900 x 770mm","","","","","2565.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","f0459e44-f2db-4dfa-82e8-6b57950ab06b","","","","","","Lansallos1034","Table top finish","Chestnut","Table top thickness","52mm","Finish","Straight edge","Size","6-8 seater | 2200 x 1100 x 770mm","","","","","2838.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","08614ed8-584f-4290-9310-5c96afd0608f","","","","","","Lansallos1035","Table top finish","Chestnut","Table top thickness","52mm","Finish","Straight edge burnt","Size","4-6 seater | 1800 x 900 x 770mm","","","","","2565.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","3a1a419a-79dd-49f5-9bc9-7b8d3eb9cfdc","","","","","","Lansallos1036","Table top finish","Chestnut","Table top thickness","52mm","Finish","Straight edge burnt","Size","6-8 seater | 2200 x 1100 x 770mm","","","","","2838.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"61939fdd8cb4955e6b861605","0547ff79-9568-4393-90aa-49d566f81a99","PHYSICAL","all","merryn-oak","MERRYN","<p class="""" style=""white-space:pre-wrap;"">A modern kitchen or dining table, our Merryn range is sleek and contemporary. </p><p class="""" style=""white-space:pre-wrap;"">A steel metal frame, with Y shape legs <em>(60 x 60mm)</em>, can be finished in a range of customisable Farrow and Ball paint tones to match your interior. Perfectly paired with a characterful chestnut or oak top.</p>","SQ5919538","Material","Oak and Slate","Table top thickness","52mm","Size","4- 6 Seater | 1800 x 900 x 770mm","Finish","Live edge","","","","","3640.00","0.00","No","1","/dining-tables/merryn","Chestnut top, Oak top, Metal frame, Customise, Oak and slate top","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1637065592308-VXYFM79HVVUSI4BT067A/DSC_2718.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1637065594164-STWP975OGNBFAMJF6MQU/DSC_2724.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1637065957440-RRM4O8AIL4C8X6ZFMUPJ/DSC_2758.jpg"
"","f5e176f6-4a12-4c5b-a74e-26b91ade145b","","","","","","SQ1063320","Material","Oak and Slate","Table top thickness","52mm","Size","4- 6 Seater | 1800 x 900 x 770mm","Finish","Straight edge","","","","","3640.00","0.00","No","1","","","0.0","0.0","0.0","0.0","",""
"","8cef5ab6-a922-4fef-b4fa-5a4103cc7bf8","","","","","","SQ3968391","Material","Oak and Slate","Table top thickness","52mm","Size","6-8 Seater | 2200 x 1100 x 770mm","Finish","Live edge","","","","","3936.00","0.00","No","1","","","0.0","0.0","0.0","0.0","",""
"","f15b42b9-185d-45cd-8e7f-21c970bfad7a","","","","","","SQ8313110","Material","Oak and Slate","Table top thickness","52mm","Size","6-8 Seater | 2200 x 1100 x 770mm","Finish","Straight edge","","","","","3936.00","0.00","No","1","","","0.0","0.0","0.0","0.0","",""
